year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1975,3,1,1.0,-0.7,2.3,14.5,0.0,5.5
1975,3,2,6.0,-0.2,13.5,,8.7,
1975,3,3,4.5,0.1,7.6,0.0,0.7,
1975,3,4,4.9,-1.6,11.2,,8.1,
1975,3,5,6.8,4.4,8.4,28.6,0.0,
1975,3,6,4.6,0.9,7.4,2.2,0.0,
1975,3,7,5.7,0.3,13.2,,10.0,
1975,3,8,8.4,1.7,17.2,,8.4,
1975,3,9,5.2,2.1,8.2,12.8,0.0,
1975,3,10,6.0,1.6,10.6,2.2,3.2,
1975,3,11,7.1,1.6,13.6,,6.7,
1975,3,12,6.4,1.6,12.2,,9.2,
1975,3,13,5.1,-0.5,10.4,,7.8,
1975,3,14,5.3,0.3,12.5,,7.0,
1975,3,15,4.7,-0.1,12.0,0.8,3.4,
1975,3,16,7.0,4.4,11.8,2.7,3.7,
1975,3,17,6.1,2.2,11.0,,3.4,
1975,3,18,6.6,1.1,12.2,,5.7,
1975,3,19,8.9,3.1,15.3,4.7,0.6,
1975,3,20,9.9,6.5,15.2,33.1,4.1,
1975,3,21,7.5,3.5,12.0,,10.6,
1975,3,22,9.2,2.5,16.5,,9.9,
1975,3,23,8.6,3.0,13.2,,7.7,
1975,3,24,6.4,0.7,12.8,,10.4,
1975,3,25,4.5,-1.2,11.0,,9.6,
1975,3,26,5.2,-0.9,12.1,,10.4,
1975,3,27,8.4,2.1,15.7,,8.7,
1975,3,28,9.5,2.2,17.9,,10.2,
1975,3,29,10.6,6.9,15.6,0.0,1.0,
1975,3,30,11.2,5.2,16.7,,9.8,
1975,3,31,7.6,2.8,14.4,5.8,7.8,
