year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1973,5,1,13.9,11.5,17.3,39.7,0.2,
1973,5,2,16.4,11.8,20.7,3.0,9.9,
1973,5,3,15.9,11.1,20.6,,11.8,
1973,5,4,15.4,8.9,22.1,,11.6,
1973,5,5,15.0,6.7,21.8,,12.7,
1973,5,6,15.6,6.9,24.2,,12.6,
1973,5,7,17.3,15.7,19.7,51.7,0.3,
1973,5,8,16.7,12.8,21.6,1.0,10.7,
1973,5,9,15.5,9.0,21.0,,11.8,
1973,5,10,13.9,7.2,19.3,,12.9,
1973,5,11,15.3,9.0,20.8,,12.9,
1973,5,12,15.1,5.6,23.2,,11.9,
1973,5,13,16.8,10.1,23.4,,12.6,
1973,5,14,17.7,8.9,26.5,,12.9,
1973,5,15,18.1,13.1,23.7,0.5,10.5,
1973,5,16,16.9,14.0,20.0,6.3,7.5,
1973,5,17,18.7,16.7,22.7,5.0,6.7,
1973,5,18,15.3,13.2,18.5,0.9,10.6,
1973,5,19,15.6,11.2,21.1,,12.5,
1973,5,20,16.0,10.7,22.1,,13.0,
1973,5,21,16.7,10.7,23.2,,12.7,
1973,5,22,15.3,8.3,21.8,,13.1,
1973,5,23,16.9,8.5,23.0,,13.3,
1973,5,24,18.1,9.8,25.6,,14.4,
1973,5,25,17.4,12.2,22.5,,11.3,
1973,5,26,19.5,13.3,24.7,0.0,11.2,
1973,5,27,21.7,15.6,26.7,,12.6,
1973,5,28,19.6,17.0,21.8,7.8,5.8,
1973,5,29,18.6,15.2,23.1,0.0,10.9,
1973,5,30,18.4,10.7,25.1,,12.7,
1973,5,31,19.9,13.3,25.8,,12.9,
