year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2004,2,1,4.9,-0.8,10.3,,5.4,
2004,2,2,4.2,-1.5,9.6,,4.4,
2004,2,3,-1.1,-3.8,4.4,,8.4,
2004,2,4,-0.1,-4.7,5.3,,9.5,
2004,2,5,-1.2,-3.7,2.3,0.0,9.4,0.1
2004,2,6,-2.3,-6.0,3.0,,9.3,
2004,2,7,-1.2,-4.2,2.4,0.0,9.5,
2004,2,8,2.0,-3.2,7.3,,5.7,
2004,2,9,1.2,-4.9,5.9,1.1,9.7,1.5
2004,2,10,3.9,-1.2,11.2,0.0,9.4,0.1
2004,2,11,5.4,0.2,11.0,,8.6,
2004,2,12,3.2,-1.1,8.6,,7.6,
2004,2,13,5.7,-2.2,11.4,,4.3,
2004,2,14,5.2,2.3,8.2,2.0,8.6,
2004,2,15,5.3,0.5,11.9,,9.8,
2004,2,16,5.2,-1.3,9.1,,9.4,
2004,2,17,8.6,2.6,14.3,,9.7,
2004,2,18,9.0,1.0,15.9,,9.3,
2004,2,19,8.4,2.3,15.7,,9.5,
2004,2,20,7.8,1.7,15.7,,7.9,
2004,2,21,13.2,7.0,15.6,0.0,1.0,
2004,2,22,7.4,4.4,14.9,5.0,0.0,
2004,2,23,4.9,0.5,8.1,,8.3,
2004,2,24,7.3,2.6,13.0,,6.7,
2004,2,25,8.7,0.8,15.7,0.0,9.2,
2004,2,26,3.5,-1.8,8.3,,9.1,
2004,2,27,3.7,-0.8,7.3,,10.0,
2004,2,28,10.1,4.5,15.6,,4.0,
2004,2,29,7.8,4.1,11.6,,7.9,
