year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2013,2,1,11.6,7.7,16.1,32.5,0.0,
2013,2,2,3.7,-1.3,7.8,,9.1,
2013,2,3,2.9,-3.2,7.1,5.0,0.0,
2013,2,4,4.7,0.8,7.9,3.0,3.2,
2013,2,5,4.0,-0.5,7.2,4.0,0.0,
2013,2,6,2.5,1.6,4.7,2.0,1.3,
2013,2,7,-3.5,-7.7,2.4,,1.7,
2013,2,8,-5.2,-8.2,-1.2,,7.0,
2013,2,9,-2.6,-8.5,2.5,,9.7,
2013,2,10,0.6,-6.0,6.7,,6.9,
2013,2,11,-0.1,-3.6,5.7,,9.7,
2013,2,12,-0.6,-4.0,2.4,0.5,0.8,
2013,2,13,0.8,-6.2,6.7,,9.4,
2013,2,14,3.9,-2.1,10.0,,4.4,
2013,2,15,2.8,-2.0,7.9,,9.7,
2013,2,16,0.3,-3.9,7.1,,9.8,
2013,2,17,1.6,-5.1,6.0,10.5,0.0,
2013,2,18,4.7,1.7,7.0,1.5,0.0,
2013,2,19,0.7,-2.1,4.9,,6.8,
2013,2,20,-0.1,-3.4,5.4,,10.3,
2013,2,21,0.9,-5.0,7.9,,8.6,
2013,2,22,2.8,-3.4,10.0,0.0,5.6,
2013,2,23,1.4,-2.0,7.0,,10.5,
2013,2,24,2.9,-5.0,10.8,,7.8,
2013,2,25,4.4,-5.5,13.2,,8.7,
2013,2,26,6.1,2.3,9.8,0.5,0.0,
2013,2,27,8.3,0.7,16.2,,9.4,
2013,2,28,8.8,-1.9,15.9,,8.3,
