year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2015,4,1,15.0,13.2,18.0,1.0,0.0,
2015,4,2,16.7,12.2,20.8,4.5,5.0,
2015,4,3,10.9,8.9,18.4,6.5,0.8,
2015,4,4,13.4,8.1,19.9,21.0,3.3,
2015,4,5,12.8,11.2,14.5,5.0,0.0,
2015,4,6,10.6,6.3,13.1,3.0,0.0,
2015,4,7,8.0,3.6,13.5,,6.6,
2015,4,8,7.7,2.6,14.7,,5.2,
2015,4,9,9.5,3.8,16.2,,7.1,
2015,4,10,10.1,3.7,18.2,,11.1,
2015,4,11,11.8,3.4,21.2,,11.2,
2015,4,12,13.8,7.4,20.8,2.5,1.3,
2015,4,13,11.9,9.0,15.5,5.0,0.0,
2015,4,14,9.0,6.5,13.8,9.0,4.3,
2015,4,15,13.3,6.6,19.8,0.1,10.0,
2015,4,16,12.6,4.7,22.0,1.5,3.8,
2015,4,17,11.1,2.6,20.2,,11.4,
2015,4,18,16.1,6.5,23.4,0.5,3.4,
2015,4,19,18.3,16.9,20.9,2.5,0.2,
2015,4,20,13.4,10.0,16.9,6.0,0.0,
2015,4,21,12.5,5.6,21.2,,10.8,
2015,4,22,12.5,6.4,19.8,,10.2,
2015,4,23,13.5,3.4,22.9,,11.0,
2015,4,24,14.6,9.0,23.6,,8.9,
2015,4,25,15.4,6.0,25.8,,11.6,
2015,4,26,16.8,7.3,26.8,,11.6,
2015,4,27,18.1,9.1,27.4,,11.3,
2015,4,28,18.4,15.1,23.6,23.0,1.4,
2015,4,29,18.4,15.3,21.3,34.5,0.2,
2015,4,30,18.5,15.0,25.4,,5.7,
