year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2013,9,1,23.2,19.4,27.3,,11.8,
2013,9,2,22.3,18.4,26.2,,11.1,
2013,9,3,21.4,16.9,25.7,,12.1,
2013,9,4,21.4,16.4,25.8,,12.1,
2013,9,5,21.7,19.1,24.1,0.0,0.3,
2013,9,6,20.8,18.7,23.2,0.0,0.0,
2013,9,7,21.8,17.4,27.7,,10.4,
2013,9,8,22.7,19.5,26.6,,10.3,
2013,9,9,23.0,21.1,26.2,,2.7,
2013,9,10,21.2,18.0,23.7,13.8,0.0,
2013,9,11,20.1,18.3,21.7,45.2,0.0,
2013,9,12,22.5,20.4,25.2,0.0,0.8,
2013,9,13,22.5,20.1,24.3,101.9,0.1,
2013,9,14,22.5,21.1,24.7,11.4,3.8,
2013,9,15,23.2,19.8,26.8,,8.2,
2013,9,16,20.5,15.6,24.9,,12.0,
2013,9,17,22.6,18.7,27.5,,10.1,
2013,9,18,24.0,18.7,28.5,,10.9,
2013,9,19,24.3,21.7,28.6,,10.8,
2013,9,20,23.3,21.2,26.5,,8.5,
2013,9,21,23.3,21.2,26.6,,7.0,
2013,9,22,23.3,21.1,27.1,0.0,5.1,
2013,9,23,23.4,19.3,27.2,,10.6,
2013,9,24,21.5,19.5,23.7,3.8,0.0,
2013,9,25,18.7,16.4,22.3,,10.1,
2013,9,26,17.3,13.4,21.2,,11.7,
2013,9,27,18.6,12.8,22.6,,10.8,
2013,9,28,18.2,15.4,20.8,6.4,0.0,
2013,9,29,17.1,14.7,19.3,18.0,0.0,
2013,9,30,19.5,17.0,24.1,4.0,2.0,
