year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1997,3,1,2.2,-0.7,7.7,,10.2,
1997,3,2,0.4,-3.0,5.1,,6.7,
1997,3,3,0.6,-6.0,7.3,,10.3,
1997,3,4,4.4,-2.4,11.9,,8.4,
1997,3,5,7.2,0.9,15.8,,9.5,
1997,3,6,6.3,1.4,11.3,15.5,0.0,
1997,3,7,6.2,0.3,11.7,,10.3,
1997,3,8,5.3,-2.5,14.3,,10.4,
1997,3,9,8.9,2.7,15.9,,7.9,
1997,3,10,7.3,3.4,10.8,1.0,0.0,
1997,3,11,6.3,1.4,13.1,,10.3,
1997,3,12,8.4,0.2,17.9,,6.0,
1997,3,13,11.4,4.5,21.1,,9.2,
1997,3,14,6.5,3.7,11.6,7.5,0.0,
1997,3,15,4.1,2.7,5.9,6.0,0.0,
1997,3,16,4.9,1.9,10.3,0.0,3.6,
1997,3,17,4.9,-1.6,12.7,,10.7,
1997,3,18,4.0,-2.2,12.0,,10.2,
1997,3,19,5.5,-1.8,15.0,,9.9,
1997,3,20,8.5,2.0,16.8,,7.8,
1997,3,21,6.2,1.4,14.2,,5.6,
1997,3,22,5.7,-1.0,14.4,,9.1,
1997,3,23,3.7,0.4,7.8,,8.5,
1997,3,24,3.5,-3.7,11.7,,10.6,
1997,3,25,4.5,-4.1,14.7,,10.7,
1997,3,26,6.4,1.4,14.7,,7.3,
1997,3,27,7.3,-1.8,17.7,,10.3,
1997,3,28,9.9,0.9,20.7,,10.6,
1997,3,29,8.1,2.8,18.7,0.0,6.3,
1997,3,30,2.4,-1.4,6.5,,10.9,
1997,3,31,3.0,-5.2,11.8,,10.4,
