year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2023,5,1,15.1,7.0,22.4,,12.0,
2023,5,2,14.5,3.5,26.0,,9.2,
2023,5,3,15.7,9.1,23.1,,1.4,
2023,5,4,16.7,14.1,20.0,1.8,0.3,
2023,5,5,18.9,16.1,21.3,43.3,0.0,
2023,5,6,16.2,12.5,19.7,25.6,0.0,
2023,5,7,10.5,6.4,12.6,3.9,0.0,
2023,5,8,13.0,4.0,23.5,,10.0,
2023,5,9,15.8,5.1,27.0,,10.5,
2023,5,10,17.9,8.5,27.8,,11.6,
2023,5,11,17.5,7.8,26.7,,10.3,
2023,5,12,17.5,10.0,24.9,,4.8,
2023,5,13,17.7,13.0,23.9,,7.6,
2023,5,14,18.1,10.1,26.9,,10.6,
2023,5,15,18.6,8.8,28.0,,11.8,
2023,5,16,21.4,11.6,32.6,,11.3,
2023,5,17,20.8,9.4,32.1,,10.9,
2023,5,18,16.8,16.0,17.7,12.3,0.0,
2023,5,19,17.9,13.3,22.2,,0.8,
2023,5,20,20.4,12.7,28.6,,9.3,
2023,5,21,20.2,14.6,27.4,,11.3,
2023,5,22,14.9,10.5,19.5,,0.6,
2023,5,23,17.5,8.2,26.5,,11.8,
2023,5,24,17.8,9.4,26.7,,6.3,
2023,5,25,19.1,13.9,26.5,,5.1,
2023,5,26,18.7,13.6,23.8,,0.8,
2023,5,27,21.0,16.2,26.9,,1.1,
2023,5,28,21.3,18.1,24.4,0.5,0.0,
2023,5,29,21.1,19.4,22.5,62.7,0.0,
2023,5,30,21.5,18.3,27.0,1.3,2.8,
2023,5,31,20.5,14.8,27.3,0.3,11.5,
