year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2021,2,1,6.2,1.5,10.9,7.5,1.4,
2021,2,2,-3.4,-5.3,1.7,,8.8,
2021,2,3,-2.4,-9.7,2.9,0.8,8.8,
2021,2,4,-1.5,-5.0,1.6,2.0,8.8,
2021,2,5,0.3,-6.5,7.1,,5.3,
2021,2,6,5.5,-1.3,10.3,,3.2,
2021,2,7,4.9,-1.0,10.6,,6.8,
2021,2,8,-2.2,-4.4,0.6,,8.9,
2021,2,9,-0.9,-8.1,5.7,,9.0,
2021,2,10,1.8,-4.6,8.8,,4.2,
2021,2,11,4.7,-0.7,10.8,,6.9,
2021,2,12,6.4,-0.1,14.4,,8.0,
2021,2,13,7.0,-0.6,15.7,,9.0,
2021,2,14,8.5,3.9,14.0,0.6,0.3,
2021,2,15,2.3,-2.5,8.5,0.5,4.2,
2021,2,16,-3.7,-6.5,2.3,2.7,4.9,
2021,2,17,-7.1,-8.8,-5.3,0.1,7.4,
2021,2,18,-4.8,-9.3,-0.3,0.2,8.5,
2021,2,19,1.8,-7.4,8.9,,9.4,
2021,2,20,10.7,6.0,16.8,,8.4,
2021,2,21,14.0,4.8,22.0,,9.3,
2021,2,22,10.4,1.0,18.6,,9.4,
2021,2,23,1.2,-2.8,7.3,,9.5,
2021,2,24,3.4,-2.3,10.4,,7.3,
2021,2,25,4.2,-0.5,7.7,,0.0,
2021,2,26,8.4,2.4,14.8,,7.9,
2021,2,27,7.9,3.7,11.9,,9.2,
2021,2,28,7.1,1.3,12.9,,1.2,
