year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2009,3,1,4.0,-4.0,13.1,,10.2,
2009,3,2,1.6,-5.2,6.6,0.1,0.5,
2009,3,3,2.0,0.0,5.3,5.5,0.0,6.1
2009,3,4,3.6,-1.8,12.4,,7.8,
2009,3,5,4.4,-1.3,10.7,7.5,0.0,
2009,3,6,3.9,-1.9,8.4,,7.9,
2009,3,7,2.7,-5.0,11.5,,7.5,
2009,3,8,6.4,-1.8,16.2,,9.3,
2009,3,9,6.6,-1.1,17.8,,5.8,
2009,3,10,5.8,-1.4,13.8,,10.1,
2009,3,11,4.1,-3.2,14.8,,5.9,
2009,3,12,5.1,-6.1,13.5,0.0,5.4,
2009,3,13,5.0,-1.0,10.4,6.0,0.0,
2009,3,14,0.3,-3.7,6.3,,10.5,
2009,3,15,4.0,-7.3,13.0,,10.8,
2009,3,16,11.2,2.4,19.6,,6.2,
2009,3,17,11.4,0.6,23.2,,9.0,
2009,3,18,11.8,4.3,20.8,,1.9,
2009,3,19,15.8,7.1,25.6,,5.6,
2009,3,20,11.5,4.9,17.6,,6.3,
2009,3,21,10.2,0.2,19.8,14.0,4.7,
2009,3,22,11.5,3.7,16.4,3.0,3.6,
2009,3,23,6.4,-0.8,15.3,,6.8,
2009,3,24,5.3,-2.7,12.4,,9.9,
2009,3,25,2.9,-1.1,8.0,,10.4,
2009,3,26,4.3,-5.1,12.6,,9.3,
2009,3,27,5.2,-3.2,11.8,,11.0,
2009,3,28,6.2,-0.2,14.2,,9.8,
2009,3,29,6.4,-1.1,12.4,,7.6,
2009,3,30,8.3,2.0,13.2,0.1,4.4,
2009,3,31,7.0,1.5,12.9,0.1,5.4,
