year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2016,5,1,17.2,7.4,27.8,,9.5,
2016,5,2,18.5,8.8,28.2,4.0,8.4,
2016,5,3,14.3,9.7,18.3,27.5,0.0,
2016,5,4,16.7,11.8,22.6,,12.4,
2016,5,5,17.9,5.6,27.6,,10.7,
2016,5,6,18.7,12.7,25.9,0.0,1.4,
2016,5,7,15.7,9.9,23.5,,10.7,
2016,5,8,17.1,6.2,26.5,,10.2,
2016,5,9,18.8,11.7,25.5,,2.5,
2016,5,10,13.5,11.9,17.4,22.0,0.0,
2016,5,11,16.1,11.0,22.9,2.5,11.0,
2016,5,12,17.7,10.5,26.3,,9.8,
2016,5,13,16.8,13.6,22.8,,5.7,
2016,5,14,17.5,8.1,25.2,,11.4,
2016,5,15,18.7,11.6,26.0,9.0,6.6,
2016,5,16,14.1,7.9,21.8,5.0,10.1,
2016,5,17,17.0,6.2,27.2,,12.5,
2016,5,18,19.5,8.8,30.0,,12.4,
2016,5,19,20.0,10.4,30.3,,12.6,
2016,5,20,20.0,9.1,29.6,,12.0,
2016,5,21,19.5,9.0,27.7,,11.8,
2016,5,22,18.8,8.8,28.6,,12.3,
2016,5,23,20.2,9.6,29.2,,10.4,
2016,5,24,16.9,14.3,19.8,18.5,0.8,
2016,5,25,17.5,11.8,25.4,,8.1,
2016,5,26,19.4,13.3,25.9,,4.9,
2016,5,27,21.4,15.3,28.5,,6.9,
2016,5,28,20.0,15.1,27.4,,8.1,
2016,5,29,19.3,14.0,26.4,0.0,6.1,
2016,5,30,20.5,10.8,28.9,,12.2,
2016,5,31,21.1,13.0,28.5,,11.4,
