year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2014,5,1,16.3,9.5,24.2,,10.4,
2014,5,2,17.4,6.6,26.0,,9.4,
2014,5,3,13.4,4.9,20.9,,11.8,
2014,5,4,11.4,3.0,20.3,1.0,0.3,
2014,5,5,9.9,3.5,17.0,0.5,12.0,
2014,5,6,10.8,2.3,19.6,,12.4,
2014,5,7,13.6,0.8,25.3,,12.2,
2014,5,8,14.3,7.1,21.8,0.1,8.4,
2014,5,9,12.5,4.3,23.2,,11.7,
2014,5,10,12.4,2.2,22.9,,12.4,
2014,5,11,14.1,2.2,23.4,1.5,7.9,
2014,5,12,17.3,12.9,21.9,12.5,8.2,
2014,5,13,19.4,8.8,28.9,,12.0,
2014,5,14,17.0,11.2,26.3,,4.5,
2014,5,15,17.7,10.6,25.1,0.0,8.5,
2014,5,16,18.2,10.7,26.4,,12.0,
2014,5,17,16.9,7.2,26.4,,11.8,
2014,5,18,17.0,7.4,28.0,,10.5,
2014,5,19,18.9,10.1,29.4,,9.1,
2014,5,20,16.9,12.0,23.1,,1.7,
2014,5,21,16.9,10.3,26.3,,7.1,
2014,5,22,16.9,8.8,28.3,,12.2,
2014,5,23,16.9,9.0,25.3,,5.0,
2014,5,24,21.9,12.3,31.7,,7.7,
2014,5,25,21.0,16.8,27.6,2.0,2.3,
2014,5,26,19.4,12.2,26.0,2.5,6.7,
2014,5,27,19.1,7.1,30.6,,11.0,
2014,5,28,18.9,10.4,31.4,1.0,6.2,
2014,5,29,21.7,12.0,33.3,,10.9,
2014,5,30,22.5,11.6,34.6,,12.6,
2014,5,31,23.5,11.1,35.8,,12.5,
