year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2014,4,1,14.4,8.8,22.2,,10.3,
2014,4,2,15.2,8.2,23.7,,10.8,
2014,4,3,14.4,9.7,22.3,0.0,5.4,
2014,4,4,9.1,4.8,14.6,,9.3,
2014,4,5,8.6,4.2,14.6,,4.9,
2014,4,6,8.9,3.0,16.2,,11.1,
2014,4,7,13.4,4.6,21.9,,10.0,
2014,4,8,14.8,8.5,23.0,,11.2,
2014,4,9,15.2,7.6,24.0,,11.3,
2014,4,10,15.0,9.7,23.6,,10.5,
2014,4,11,12.3,8.9,17.7,0.0,1.1,
2014,4,12,13.4,10.0,18.7,0.1,0.0,
2014,4,13,12.6,10.0,16.9,6.5,0.2,
2014,4,14,13.6,5.4,23.0,,11.3,
2014,4,15,17.2,7.7,27.1,,10.4,
2014,4,16,18.8,14.2,26.4,,6.1,
2014,4,17,14.0,11.0,22.0,23.0,3.1,
2014,4,18,12.5,9.6,15.3,1.5,0.1,
2014,4,19,11.3,7.8,14.3,,1.2,
2014,4,20,13.0,9.1,20.6,,5.9,
2014,4,21,16.4,8.7,24.1,,10.5,
2014,4,22,16.4,11.8,22.8,,5.6,
2014,4,23,16.7,9.2,25.0,,11.3,
2014,4,24,17.4,10.7,25.0,,10.8,
2014,4,25,17.2,10.2,26.1,,11.0,
2014,4,26,17.6,10.6,24.8,,5.6,
2014,4,27,16.2,12.9,20.7,8.5,0.0,
2014,4,28,14.1,12.7,14.9,27.0,0.0,
2014,4,29,15.4,13.6,20.3,5.5,0.4,
2014,4,30,14.5,13.6,16.1,3.5,0.0,
